Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,LLC,"CDB Associates,LLC",2017,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,LLC,"Investment Properties of M&B,LLC",2017,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,LLC,"Lazy B Cattle Ventures,LTD",2017,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,Vice Chairman,Villages Charter School Board,2017,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Partnership,B. S. & T Groves,2017,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Limited Liab Corp,"Deer Creek Farms,LLC",2017,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Director,"The Villages Health System,LLC",2017,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Director,"Consolidated Materials,Inc.",2017,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Director,"Jacobsen Foundation,Inc.",2017,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Corporation,"CFO/Holding Company of The Villages,Inc.",2017,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Director,Sabal Trust Company,2017,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Director/Chairman,Citizens First Wholesale Mortgage Co,2017,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,President,Buffalo Scholarship Foundation,2017,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Director,Villages Charter School,2017,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Director,Cornerstone Hospice,2017,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Director,"Voyage Auto,Inc.",2017,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Stephen T. Kurtz,,,2017,CEO,2012315
"Villages Bancorporation,Inc.",Director,Stephen T. Kurtz,Officer/Director,"Villages Bancorporation,Inc.",2017,CEO,2012315
"Villages Bancorporation,Inc.",Director,Stephen T. Kurtz,Officer/Director,Citizens First Bank,2017,CEO,2012315
"Villages Bancorporation,Inc.",Director,"Michael S. Levine,MD",,"Villages Bancorporation,Inc.",2017,Radiologist,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Holding Company of The Villages,Inc.",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"45th Parallel,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Bellehaven Properties,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Brownwood Group,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Buffalo Hide and Cattle Company,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,Citizens First Wholesale Mortgage Co.,2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Cow Hammock,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,GTMJ Investment Group LLC,2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Insurance Agencies of The Villages,Inc.",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"LBCV,Inc.",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"MMMP,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Morse-Sembler Villages #5,Inc.",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"MR3,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"MR4,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Next Link Communications,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Peninsula Land & Title,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Port Ferdinand Condo,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Port Ferndinand,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"R. Fisher R,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Robinson Canyon Ranch,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Shopping Center Development,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"Spanish Springs Ventures,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"St. Peters Bay Holdings,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"The Villages Development Company,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"The Villages Health Holding Company,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"The Villages Invesco,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,,"The Villages Land Company,LLC",2017,Developer,2012315
"Villages Bancorporation,Inc.",Director,Steven M. Roy,Member & Manager,"Swannee River Forest Products,LLC",2017,Retired - Attorney,2012315
"Villages Bancorporation,Inc.",Director,Danny Al Schmid,Managing Director,The Schmid Family Limited Partnership,2017,Retired - EVP,2012315
"Villages Bancorporation,Inc.",Director,John F. Wise,"Owner,VP","475 Partners,LLC",2017,"Retired - CPA,CFO",2012315
"Villages Bancorporation,Inc.",Executive Vice President (EVP),Jay Bartholomew,,,2017,Executive Vice President (EVP),2012315
"Villages Bancorporation,Inc.",Executive Vice President (EVP),Kristen Crawford,,,2017,Executive Vice President (EVP),2012315
"Villages Bancorporation,Inc.",Executive Vice President (EVP),Scott Sullivan,,,2017,Executive Vice President (EVP),2012315
"Villages Bancorporation,Inc.",Executive Vice President (EVP),Bradley Weber,,,2017,Executive Vice President (EVP),2012315
"Villages Bancorporation,Inc.",Director,Clifton L. Bridges,Retired - Medical Doctor,,2018,Retired - Medical Doctor,2012315
"Villages Bancorporation,Inc.",Director President,Lindsey M. Blaise,President,Citizens First Bank,2018,President,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,Director,,2018,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Director,,2018,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,CFO,Holding Company of The Villages,2018,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director CEO,Stephen T. Kurtz,CEO,Citizens First Bank,2018,CEO,2012315
"Villages Bancorporation,Inc.",Director,"Michael S. Levine,MD",Radiology Assoc. of Lake County,,2018,Radiologist,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,President,"Holding Co of The Villages,Inc.",2018,Developer,2012315
"Villages Bancorporation,Inc.",Director,Steven M. Roy,Director,,2018,Retired - Attorney,2012315
"Villages Bancorporation,Inc.",Director,Danny Al Schmid,Director,,2018,Retired - EVP Citizens First Bank,2012315
"Villages Bancorporation,Inc.",Director,John F. Wise,Director,,2018,"Retired - CPA,CFO",2012315
"Villages Bancorporation,Inc.",,Tracy L. Mathews,Director Commercial Design,"Holding Co of The Villages,Inc.",2018,Developer/Comm Design,2012315
"Villages Bancorporation,Inc.",,Jennifer Parr,Director Sales Operations,"Holding Co of The Villages,Inc.",2018,Developer/Sales Operations,2012315
"Villages Bancorporation,Inc.",,"Jeff Skates,Trustee for Kelsea Morse",Irrevocable Trust and the Whitney Morse,"Irrevocable Trust,Attorney Trustee","McLin Burnsed,PA",2018,Attorney
"Villages Bancorporation,Inc.",EVP,Jay Bartholomew,EVP Retail & Lending,Citizens First Bank,2018,Executive Vice President (EVP) Citizens First Bank,2012315
"Villages Bancorporation,Inc.",EVP,Kristen Crawford,EVP - Finance & Risk,Citizens First Bank,2018,Executive Vice President (EVP) Citizens First Bank,2012315
"Villages Bancorporation,Inc.",EVP,Scott Sullivan,EVP - Operations,Citizens First Bank,2018,Executive Vice President (EVP) Citizens First Bank,2012315
"Villages Bancorporation,Inc.",EVP,Bradley Weber,EVP - Senior Lender,Citizens First Bank,2018,Executive Vice President (EVP) Citizens First Bank,2012315
"Villages Bancorporation,Inc.",Director,Clifton L. Bridges,Director,Bridgewater Landing,2019,Retired - Medical Doctor,2012315
"Villages Bancorporation,Inc.",Director,Clifton L. Bridges,Director,"Bridges Rentals,Inc.",2019,Retired - Medical Doctor,2012315
"Villages Bancorporation,Inc.",Director,Clifton L. Bridges,Director,"Casom,LLC",2019,Retired - Medical Doctor,2012315
"Villages Bancorporation,Inc.",Director,Lindsey M. Blaise,Officer/Director,"Blaise Orange,LLC",2019,CEO & President,2012315
"Villages Bancorporation,Inc.",Director,Lindsey M. Blaise,Member,"Elbee Farms,LLC",2019,CEO & President,2012315
"Villages Bancorporation,Inc.",Director,Lindsey M. Blaise,Officer/Director,"Central Florida Health,Inc.",2019,CEO & President,2012315
"Villages Bancorporation,Inc.",Director,Lindsey M. Blaise,Officer/Director,"Leesburg Regional Medical Center,Inc.",2019,CEO & President,2012315
"Villages Bancorporation,Inc.",Director,Lindsey M. Blaise,Officer/Director,"The Villages Tri-County Medical Center,Inc.",2019,CEO & President,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,LLC,"Villages Technology Solutions Group,LLC",2019,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,LLC,"CDB Associates,LLC",2019,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,LLC,"Investment Properties of M&B,LLC",2019,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,Vice Chairman,Villages Charter School Board,2019,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Partnership,B. S. & T Groves,2019,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Limited Liab Corp,"Deer Creek Farms,LLC",2019,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Director,"The Villages Health System,LLC",2019,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Director,"Consolidated Materials,Inc.",2019,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,Director,"Jacobsen Foundation,Inc.",2019,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Corporation,"CFO/Holding Company of The Villages,Inc.",2019,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Corporation,and Affiliated Entities,2019,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Director/Chairman,Citizens First Wholesale Mortgage Co,2019,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,President,Buffalo Scholarship Foundation,2019,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Director,Villages Charter School,2019,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Director,Cornerstone Hospice,2019,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,Director,"Voyage Auto,Inc.",2019,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Stephen T. Kurtz,Director,"Villages Bancorporation,Inc.",2019,"CEO,Retired Citizens First Bank",2012315
"Villages Bancorporation,Inc.",Director,Stephen T. Kurtz,Director,Citizens First Bank,2019,"CEO,Retired Citizens First Bank",2012315
"Villages Bancorporation,Inc.",Director,Stephen T. Kurtz,Managing Member,"SSA Partners,LLC",2019,"CEO,Retired Citizens First Bank",2012315
"Villages Bancorporation,Inc.",Director,"Michael S. Levine,MD",,"Villages Bancorporation,Inc.",2019,Radiologist,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,Corporation,"Holding Company of The Villages,Inc.",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"45th Parallel,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Bellehaven Properties,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Brownwood Group,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Buffalo Hide and Cattle Company,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,Citizens First Wholesale Mortgage Co.,2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Cow Hammock,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,GTMJ Investment Group LLC,2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,Corporation,"Insurance Agencies of The Villages,Inc.",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,Corporation,"LBCV,Inc.",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,Corporation,"MMMP,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,Corporation,"Morse-Sembler Villages #5,Inc.",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"MR3,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"MR4,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Peninsula Land & Title,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Port Ferdinand Condo,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Port Ferndinand,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Rainey Holding Company,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"R. Fisher R,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Robinson Canyon Ranch,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Robinson Canyon Land & Cattle,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Shopping Center Development,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"Spanish Springs Ventures,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"St. Peters Bay Holdings,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"The Villages Development Holding Company,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"The Villages Health Holding Company,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"The Villages Invesco,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"The Villages Land Holding Company,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,LLC,"VDC Manager,LLC",2019,Developer,2012315
"Villages Bancorporation,Inc.",Director,Steven M. Roy,Member & Manager,"Swannee River Forest Products,LLC",2019,Retired - Attorney,2012315
"Villages Bancorporation,Inc.",Director,Danny Al Schmid,,,2019,Retired - EVP Citizens First Bank,2012315
"Villages Bancorporation,Inc.",EVP,Jay Bartholomew,,,2019,Executive Vice President (EVP) Citizens First Bank,2012315
"Villages Bancorporation,Inc.",EVP,Kristen Crawford,,,2019,Executive Vice President (EVP) Citizens First Bank,2012315
"Villages Bancorporation,Inc.",EVP,Scott Sullivan,,,2019,Executive Vice President (EVP) Citizens First Bank,2012315
"Villages Bancorporation,Inc.",EVP,Bradley Weber,,,2019,Executive Vice President (EVP) Citizens First Bank,2012315
"Villages Bancorporation,Inc.",Director,Clifton L. Bridges,Director,,2020,Retired - Medical Doctor,2012315
"Villages Bancorporation,Inc.",CEO & President,Lindsey M. Blaise,President,Citizens First Bank,2020,,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,,The Villages Technology Solutions Group,2020,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,,,2020,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,Robert D. Eddy,,,2020,"CPA,CFO",2012315
"Villages Bancorporation,Inc.",Director,Stephen T. Kurtz,CEO,Citizens First Bank,2020,"CEO,Retired Citizens First Bank",2012315
"Villages Bancorporation,Inc.",Director,"Michael S. Levine,MD",,Radiology Assoc. of Lake County,2020,Radiologist,2012315
"Villages Bancorporation,Inc.",Director,Kevin W. McDonald,,McDonald & Company Insurance Agency,2020,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,President,"Holding Co of The Villages,Inc.",2020,Developer,2012315
"Villages Bancorporation,Inc.",Director,"James H. Parr,Sr",,Morgan Stanley,2020,Retired - Investment Broker,2012315
"Villages Bancorporation,Inc.",Director,Steven M. Roy,,,2020,Retired - Attorney,2012315
"Villages Bancorporation,Inc.",Director,Danny Al Schmid,,,2020,Retired - EVP Citizens First Bank,2012315
"Villages Bancorporation,Inc.",,Tracy L. Mathews,,"Holding Co of The Villages,Inc.",2020,Developer/Comm Design,2012315
"Villages Bancorporation,Inc.",,Jennifer Parr,,"Holding Co of The Villages,Inc.",2020,Developer/Sales Operations,2012315
"Villages Bancorporation,Inc.",,Jeff Skates,Attorney / Trustee,"McLin Burnsed,PA",2020,Attorney,2012315
"Villages Bancorporation,Inc.",Director President,Lindsey M. Blaise,CEO & President,Citizens First Bank,2021,CEO & President,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,Director,The Villages Technology Solutions Group,2021,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,,,2021,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,,,2021,CPA,2012315
"Villages Bancorporation,Inc.",Director CEO,Stephen T. Kurtz,,,2021,"CEO,Retired Citizens First Bank",2012315
"Villages Bancorporation,Inc.",Director,"Michael S. Levine,MD",,Radiology Assoc. of Lake County,2021,Radiologist,2012315
"Villages Bancorporation,Inc.",Director,Kevin W. McDonald,,McDonald & Company Insurance Agency,2021,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,Mark G. Morse,President,"Holding Co of The Villages,Inc.",2021,Developer,2012315
"Villages Bancorporation,Inc.",Director,"James H. Parr,Sr",,Morgan Stanley,2021,Retired - Investment Broker,2012315
"Villages Bancorporation,Inc.",Director,Steven M. Roy,,,2021,Retired - Attorney,2012315
"Villages Bancorporation,Inc.",Director,Danny Al Schmid,,,2021,Retired - EVP Citizens First Bank,2012315
"Villages Bancorporation,Inc.",President /CEO,Jay Bartholomew,CEO & President,Citizens First Bank,2023,CEO & President Citizens First Bank,2012315
"Villages Bancorporation,Inc.",President Director,Lindsey M. Blaise,President,Citizens First Bank,2023,CEO & President Citizens First Bank,2012315
"Villages Bancorporation,Inc.",Director,C. Dale Borrowman,Director,The Villages Technology Solutions Group,2023,Business Owner/President,2012315
"Villages Bancorporation,Inc.",Director,W. Thomas Brooks,,,2023,Retired - CPA,2012315
"Villages Bancorporation,Inc.",Director,Robert. D. Eddy,,,2023,CPA,2012315
"Villages Bancorporation,Inc.",Director,Stephen T. Kurtz,Director,,2023,"CEO,Retired Citizens First Bank",2012315
"Villages Bancorporation,Inc.",Director,"Michael S. Levine,MD",,,2023,Radiologist,2012315
"Villages Bancorporation,Inc.",Director,Kevin W. McDonald,,McDonald & Company Insurance Agency,2023,Business Owner/President,2012315
