Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
"Apollo Bancshares,Inc.",Director,Luis Hernandez,Manager,MIARI LLC,2020,Founder & Managing Director LINQ Financial Group,
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",President,"Fenix Contractors,Inc.",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"CTP Holdings,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,Sterling 1826 Ponce LLC,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,Silver Palm II LLC,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"Miami Lakes Office Complex,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",President,Batter's Box USA Inc.,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",President,3H Development of Miami Inc.,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",President,APEX Maintenance Inc.,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"G-4 Slip,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Trustee of Managing Member,"Miami Lakes Office Park Holdings,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,Herrera Management LLC,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"Herrera Holdings,LTD",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,Sterling Secured Debt Investments LLC,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"Fenix World Holdings,LTD",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"HC Residential Holdings III,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"260 Triangle Parc,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"The Heights at Coral Town Park,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"The Preserve at Coral Town Park,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"The Landings at Coral Town Park,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,Edge at Naranja LLC,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,Bauer Parc South LLC,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Authorized Member,"SFL Communties,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,Princeton 256 ST. LLC,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,TMC Naranja 66 Holdings LLC,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,SW 80 ST. LLC,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,Westend at Naranja,2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"The Avenue at Naranja,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"The Pointe at Princeton,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,"Carlos Herrera,Jr.",Manager,"Parkwest at Princeton,LLC",2020,"President Fenix Contractors,Inc.",
"Apollo Bancshares,Inc.",Director,Leslie Alan Rozencwaig,Managing Partner,"Rozencwaig & Nadel,LLP",2020,"Managing Partner Rozencwaig & Nadel,LLP",
"Apollo Bancshares,Inc.",Director,Leslie Alan Rozencwaig,President,"Leslie Alan Rozencwaig,PA",2020,"Managing Partner Rozencwaig & Nadel,LLP",
"Apollo Bancshares,Inc.",Director,Leslie Alan Rozencwaig,Manager,"Sagmaj Viax,LLC",2020,"Managing Partner Rozencwaig & Nadel,LLP",
"Apollo Bancshares,Inc.",Director,Leslie Alan Rozencwaig,Manager,Two Plows LLC,2020,"Managing Partner Rozencwaig & Nadel,LLP",
"Apollo Bancshares,Inc.",Director,Leslie Alan Rozencwaig,Manager,"LME Property Holdings,LLC",2020,"Managing Partner Rozencwaig & Nadel,LLP",
"Apollo Bancshares,Inc.","Director & Chairman,Chairman & CEO Apollo Bank",Manager AB REAL ESTATE SOLUTIONS,LLC,"Director Inktel Direct Corporation,Inktel Direct Corporation",2021,Chairman & CEO Apollo Bank,3057818
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
"Apollo Bancshares,Inc.","Director,Director Apollo Bank","Managing Member & President AREP Manager,LLC",Managing Member Adler International Manager,LLC,Managing Member,President EJA Management,LLC
Athens Bancshares Corporation,,Jeffrey L. Cunningham,"Director,CEO","and President,Omega Investments",2014,,807272
Athens Bancshares Corporation,,Jeffrey L. Cunningham,"Director,CEO","and President,Green Farm Partnership",2014,,807272
Athens Bancshares Corporation,,G. Scott Hannah,Director,Green Farm Partnership,2014,Retired,807272
Athens Bancshares Corporation,,G. Timothy Howard,Director,Brother Logging Company,2014,Logging and Timber Products,807272
Athens Bancshares Corporation,,Michael R. Hutsell,"Vice President,COO","CFO,n/a",2014,,807272
Athens Bancshares Corporation,,Myra NanDora Jenne,Director,"Attorney,Jenne",Scott & Jenne,"PLLC,2014",Attorney
Athens Bancshares Corporation,,"Jay Leggett,Jr.",Cleveland City President,,2014,Cleveland City President,807272
Athens Bancshares Corporation,,Ross A. Millsaps,VP and Chief Credit Officer,,2014,VP and Chief Credit Officer,807272
Athens Bancshares Corporation,Director,M. Darrell Murray,Owner,Darrell Murray Auction and Realty Co.,2014,Realtor/Auctioneer,807272
Athens Bancshares Corporation,,Stephen S. Sewell,VP and Chief Lending Officer,,2014,VP and Chief Lending Officer,807272
Athens Bancshares Corporation,Director,Lyn B. Thompson,,Self-employed CPA,2014,Certified Public Accountant,807272
Athens Bancshares Corporation,,Larry D. Wallace,Chairman,Tennessee Wesleyan College,2014,College Administrator & Retired Director of Tennessee Bureau of Investigation,807272
Athens Bancshares Corporation,"Director,President & CEO",Jeffrey L. Cunningham,,Omega Investments,2015,,
Athens Bancshares Corporation,"Director,President & CEO",Jeffrey L. Cunningham,,Green Farm Partnership,2015,,
Athens Bancshares Corporation,Director,Raymond A. Grant,Human Resources and Assistant to Director of Athens City Schools,,2015,,
Athens Bancshares Corporation,Director,G. Scott Hannah,,Green Farm Partnership,2015,Retired,
Athens Bancshares Corporation,Director,Elaine M. Cathcart,,,2015,Retired,
Athens Bancshares Corporation,Director,G. Timothy Howard,"President,Howard Brother Logging Company",,2015,Logging and Timber Products,
Athens Bancshares Corporation,Treasurer and CFO,Michael R. Hutsell,,,2015,,
Athens Bancshares Corporation,Director,Myra NanDora Jenne,"Attorney,Jenne",Scott & Jenne,"PLLC,n/a",2015,Attorney
Athens Bancshares Corporation,,"Jay Leggett,Jr.",,,2015,"Cleveland City President,Athens Federal Community Bank",
Athens Bancshares Corporation,,Ross A. Millsaps,,,2015,"VP and Chief Credit Officer,Athens Federal Community Bank",
Athens Bancshares Corporation,Director,M. Darrell Murray,"Owner,Darrell Murray Auction and Realty Co.",Darrell Murray Auction & Realty Co.,2015,Realtor/Auctioneer,
Athens Bancshares Corporation,,Stephen S. Sewell,,,2015,"VP and Chief Lending Officer,Athens Federal Community Bank",
Athens Bancshares Corporation,Director,Lyn B. Thompson,Self-employed CPA,"Lyn B. Thompson,CPA",2015,Certified Public Accountant,
Athens Bancshares Corporation,Chairman and Director,Larry D. Wallace,Self-employed consultant,,2015,Independent Consultant and Retired Director of Tennessee Bureau of Investigation,
Athens Federal Community Bank,Director,Elaine M. Cathcart,,Athens Federal Community Bank,2016,Retired,4101437
Athens Federal Community Bank,Director,Elaine M. Cathcart,,"TiServ,Inc.",2016,Retired,4101437
Athens Federal Community Bank,Director,Elaine M. Cathcart,,"Valley Title Services,LLC",2016,Retired,4101437
Athens Federal Community Bank,"Director,CEO","and President,Jeffrey L. Cunningham",,Athens Federal Community Bank,2016,,4101437
Athens Federal Community Bank,Chairman and Director,Jeffrey L. Cunningham,,"TiServ,Inc.",2016,,4101437
