Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Human Resources Officer,Annette Rollins,Executive Vice President & Chief Human Resources Officer,Atlantic Capital Bank,2020
"Atlantic Capital Bancshares,Inc.""""",n/a,"T. Rowe Price Associates,Inc.""""",n/a,n/a,2020
"Atlantic Capital Bancshares,Inc.""""",n/a,"RMB Capital Holdings,LLC""""",n/a,n/a,2020
"Atlantic Capital Bancshares,Inc.""""",n/a,"BlackRock,Inc.""""",n/a,n/a,2020
"Atlantic Capital Bancshares,Inc.""""",n/a,The Vanguard Group,n/a,n/a,2020
"Atlantic Capital Bancshares,Inc.""""",n/a,Dimensional Fund Advisors LP,n/a,n/a,2020
"Atlantic Capital Bancshares,Inc.""""","Director,President & Chief Executive Officer""""",Douglas L. Williams,"Director,President & Chief Executive Officer""""",Atlantic Capital Bank,2021
"Atlantic Capital Bancshares,Inc.""""",Chief Financial Officer,Patrick T. Oakes,Chief Financial Officer,Atlantic Capital Bank,2021
"Atlantic Capital Bancshares,Inc.""""",Director & Chairman,"Richard A. Oglesby,Jr.""""",Executive Vice President - General Banking Division,Atlantic Capital Bank,2021
"Atlantic Capital Bancshares,Inc.""""",Director & Chairman,"Walter M. Deriso,Jr.""""",n/a,n/a,2021
"Atlantic Capital Bancshares,Inc.""""",Director,Henchy R. Enden,Equity Analyst,MFP Investors,2021
"Atlantic Capital Bancshares,Inc.""""",Director,James H. Graves,Managing Director & Partner,"Erwin,Graves & Associates""","LP"",2021"""
"Atlantic Capital Bancshares,Inc.""""",Director,Douglas J. Hertz,President & Chief Executive Officer,"United Distributors,Inc.""""",2021
"Atlantic Capital Bancshares,Inc.""""",Director,Lizanne Thomas,Partner-in-Charge of the Southeastern Region,Jones Day,2021
"Atlantic Capital Bancshares,Inc.""""",Director,Mariette Edmunds Zakas,Executive Vice President & Chief Financial Officer,"Mueller Water Products,Inc.""""",2021
"Atlantic Capital Bancshares,Inc.""""",Director,Shantella E Cooper,Executive Director,Atlanta Committee for Progress,2021
"Atlantic Capital Bancshares,Inc.""""",Director,Thomas M. Holder,Chief Executive Officer & Chairman,Holder Construction Company,2021
"Atlantic Capital Bancshares,Inc.""""",Director,David H. Eidson,President & Chief Executive Officer,Coxe Curry & Associates,2021
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Credit Officer,Robert Bugbee,Executive Vice President & Chief Credit Officer,Atlantic Capital Bank,2021
"Atlantic Capital Bancshares,Inc.""""",President,Kurt Shreiner,Executive Vice President - Corporate Financial Services Division,Atlantic Capital Bank,2021
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Risk Officer,Gray Fleming,Executive Vice President & Chief Risk Officer,Atlantic Capital Bank,2021
"Atlantic Capital Bancshares,Inc.""""",Executive Vice President & Chief Human Resources Officer,Annette Rollins,Executive Vice President & Chief Human Resources Officer,Atlantic Capital Bank,2021
"Atlantic Capital Bancshares,Inc.""""",n/a,"T. Rowe Price Associates,Inc.""""",n/a,n/a,2021
Atlantic Coast Bank,Board Member,Bhanu Choudhrie,"Executive Director,C&C Alpha Group Ltd""""",C&C Alpha Group Ltd,2015
Atlantic Coast Bank,Board Member,W. Eric Palmer,"Operations Manager,Mayo Clinic (FL)""""",Mayo Clinic (FL),2015
Atlantic Coast Bank,Board Member,Jay S. Sidhu,"CEO,Customers Bancorp Inc""""",Customers Bancorp Inc,2015
Atlantic Coast Bank,Chief Credit Officer,Philip S. Buddenbohm,Chief Credit Officer,n/a,2015
Atlantic Coast Bank,Chief Executive Officer; Board Member,"John K. Stephens,Jr.""""",Chief Executive Officer; Board Member,n/a,2015
Atlantic Coast Bank,Board Member,Devinder P.S. Bhasin,"Chief Executive Officer,D.B. Concepts""","Inc."",D.B. Concepts","Inc."",2015"""
Atlantic Coast Bank,Board Member,Kevin G. Champagne,Retired,n/a,2015
Atlantic Coast Bank,Board Member,John J. Dolan,Retired,n/a,2015
Atlantic Coast Bank,Board Member,James D. Hogan,Retired,n/a,2015
Atlantic Coast Bank,Chief Financial Officer,Tracy Keegan,Chief Financial Officer,n/a,2015
Atlantic Coast Financial,n/a,Bhanu Choudhrie,Executive Director,C&C Alpha Group Ltd,2016
Atlantic Coast Financial,n/a,W. Eric Palmer,Operations Manager,Mayo Clinic (FL),2016
Atlantic Coast Financial,n/a,Jay S. Sidhu,"CEO,Board Member""""",Customers Bancorp Inc,2016
Atlantic Coast Financial,Chief Credit Officer,Philip S. Buddenbohm,Chief Credit Officer,n/a,2016
Atlantic Coast Financial,Chief Executive Officer; Board Member,"John K. Stephens,Jr.""""",Chief Executive Officer; Board Member,n/a,2016
Atlantic Coast Financial,n/a,Devinder P.S. Bhasin,Chief Executive Officer,"D.B. Concepts,Inc.""""",2016
Atlantic Coast Financial,n/a,John J. Dolan,Retired,n/a,2016
Atlantic Coast Financial,n/a,James D. Hogan,Retired,n/a,2016
Atlantic Coast Financial,Chief Financial Officer,Tracy L. Keegan,Chief Financial Officer,n/a,2016
Atlantic Coast Financial Corporation,Board Member,Bhanu Choudhrie,"Executive Director,Board Member""""",C&C Alpha Group Ltd,2017
Atlantic Coast Financial Corporation,Board Member,W. Eric Palmer,"Operations Manager,Board Member""""",Mayo Clinic (FL),2017
Atlantic Coast Financial Corporation,Board Member,Jay S. Sidhu,"CEO,Board Member""""",Customers Bancorp Inc,2017
Atlantic Coast Financial Corporation,Chief Credit Officer,Philip S. Buddenbohm,Chief Credit Officer,n/a,2017
Atlantic Coast Financial Corporation,Chief Executive Officer; Board Member,"John K. Stephens,Jr.""""",Chief Executive Officer; Board Member,n/a,2017
Atlantic Coast Financial Corporation,Board Member,Devinder P.S. Bhasin,"Chief Executive Officer,Board Member""""","D.B. Concepts,Inc.""""",2017
Atlantic Coast Financial Corporation,Board Member,John J. Dolan,"Retired,Board Member""""",n/a,2017
Atlantic Coast Financial Corporation,Board Member,James D. Hogan,"Retired,Board Member""""",n/a,2017
Atlantic Coast Financial Corporation,Chief Financial Officer,Tracy L. Keegan,Chief Financial Officer,n/a,2017
Atlantic National Corporation,Director,James F. Barger,Director,Coastal CPA's,2015
Atlantic National Corporation,Director & Chairman,J. Dewey Benefield,Director & Chairman,n/a,2015
Atlantic National Corporation,Director,Robert G. Boone,Director,"Boone/Richardson & Associates,Inc.""""",2015
Atlantic National Corporation,Director,James H. Gash,Director,n/a,2015
Atlantic National Corporation,Director,"C.H.Leavy,IV""""",Director,The Brunswick News,2015
Atlantic National Corporation,Director,"T.Gillis,II Morgan""""",Director,Tidewater Equipment Company,2015
Atlantic National Corporation,Director,Patrick B. Parker,Director,"J.H.Parker Company,Inc.""""",2015
Atlantic National Corporation,Director & President,John J. Rogers,Director & President,n/a,2015
Atlantic National Corporation,Director,Gordon T. Strother,Director,J.C. Strother Company,2015
Atlantic National Corporation,Director,Lisa Lane Torbett,Director,"Lisa Torbett Interiors,Inc.""""",2015
Atlantic National Corporation,n/a,Robert B. Sams,n/a,n/a,2015
Atlantic National Corporation,Director,"Barger,James F.""""",Director,Coastal CPA's,2016
Atlantic National Corporation,Director & Chairman,"Benefield,J.Dewey""""",Director & Chairman,Sea Island Company,2016
Atlantic National Corporation,Director,"Gash,James H.""""",Director,n/a,2016
Atlantic National Corporation,Director,"C.H.Leavy,IV""""",President,The Brunswick News,2016
Atlantic National Corporation,Director,"Morgan,T. Gillis""","III"",Director""",n/a,2016
Atlantic National Corporation,Director,"Parker,Patrick B.""""",Director,"J.H.Parker Company,Inc.""""",2016
Atlantic National Corporation,Director & President,"Rogers,John J.""""",Director & President,n/a,2016
Atlantic National Corporation,Director,"Strother,Gordon T.""""",Director,J.C. Strother Company,2016
Atlantic National Corporation,Director,"Torbett,Lisa Lane""""",Director,"Lisa Torbett Interiors,Inc.""""",2016
Atlantic National Corporation,Sr.V.P. CFO,"Sams,Robert B.""""",Sr.V.P. CFO,n/a,2016
"Auburn National Bancorporation,Inc.""""",Vice Chairman,Robert Dumas,"President,CEO & Director of AuburnBank""""",East Alabama Mecdical Center,2015
"Auburn National Bancorporation,Inc.""""",n/a,Terrell Bishop,SVP of AuburnBank,n/a,2015
"Auburn National Bancorporation,Inc.""""",n/a,David Hedges,EVP & CFO of Auburnbank,n/a,2015
"Auburn National Bancorporation,Inc.""""",n/a,Kris W. Blackmon,VP & Chief Investment Officer AuburnBank,n/a,2015
"Auburn National Bancorporation,Inc.""""",n/a,Gene Dulaney,SVP of AuburnBank,n/a,2015
"Auburn National Bancorporation,Inc.""""",n/a,W. Thomas Johnson,SVP of AuburnBank,n/a,2015
"Auburn National Bancorporation,Inc.""""",n/a,Marla L. Kickliter,SVP of Complainc/Internal Audit AuburnBank,n/a,2015
"Auburn National Bancorporation,Inc.""""",n/a,Shannon S. O'Donnell,SVP of Credit Administration AuburnBank,n/a,2015
"Auburn National Bancorporation,Inc.""""",n/a,Jerome B. Siegel,SVP & Chief Technology Officer AuburnBank,n/a,2015
"Auburn National Bancorporation,Inc.""""","President,CEO & Chairman""""","E.L. Spencer,Jr.""""","Chairman,Director of AuburnBank""""",Spencer Heating & Air,2015
"Auburn National Bancorporation,Inc.""""",n/a,C. Eddie Smith,SVP of AuburnBank,"Downtown Garden,LLC""""",2015
"Auburn National Bancorporation,Inc.""""",n/a,Robert Smith,SVP of AuburnBank,n/a,2015
"Auburn National Bancorporation,Inc.""""",n/a,James Walker,SVP of AuburnBank,n/a,2015
"Auburn National Bancorporation,Inc.""""",Director,"William F. Ham,Jr.""""",Director of AuburnBank,Varsity Enterprises,2015
"Auburn National Bancorporation,Inc.""""",n/a,"Edward L. Spencer,III""""",Director of AuburnBank,"Spencer,LLC""""",2015
"Auburn National Bancorporation,Inc.""""",Secretary and Treasurer,C. Wayne Alderman,Director of AuburnBank,"IntraMicron,Inc.""""",2015
"Auburn National Bancorporation,Inc.""""",Director,J. Tutt Barrett,Director of AuburnBank,"Barrett,Satterwhite""",and Hood
"Auburn National Bancorporation,Inc.""""",Assistant Secretary and Assistant Treasurer,Anne May,Director of AuburnBank,"Machen,McChesney & Chastain""","LLP"",2015"""
"Auburn National Bancorporation,Inc.""""",Director,Terry W. Andrus,Director of AuburnBank,East AL Medical Center,2015
"Auburn National Bancorporation,Inc.""""",Director,David E. Housel,Director of AuburnBank,"Athletics Emeritus,Auburn Univ.""""",2015
"Auburn National Bancorporation,Inc.""""",n/a,Emil F. Wright,n/a,n/a,2015
"Auburn National Bancorporation,Inc.""""",Vice Chairman,Robert Dumas,"President,CEO & Director of AuburnBank""""",East Alabama Mecdical Center,2014
"Auburn National Bancorporation,Inc.""""",n/a,Terrell Bishop,SVP of AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""",n/a,Jo Ann Hall,EVP of AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""","SVP,Controller & CFO""""",David Hedges,SVP of Auburnbank,n/a,2014
"Auburn National Bancorporation,Inc.""""",n/a,Kris W. Blackmon,VP & Chief Investment Officer AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""",n/a,Gene Dulaney,SVP of AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""",n/a,W. Thomas Johnson,SVP of AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""",n/a,Marla L. Kickliter,SVP of Complainc/Internal Audit AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""",n/a,Shannon S. O'Donnell,SVP of Credit Administration AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""",n/a,Jerome B. Siegel,SVP & Chief Technology Officer AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""","Chairman,Director of AuburnBank""""","E.L. Spencer,Jr.""""","Owner,Director of AuburnBank""""",Spencer Heating & Air,2014
"Auburn National Bancorporation,Inc.""""",n/a,C. Eddie Smith,SVP of AuburnBank,"Downtown Garden,LLC""""",2014
"Auburn National Bancorporation,Inc.""""",n/a,Robert Smith,SVP of AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""",Director,"William F. Ham,Jr.""""",Director of AuburnBank,Varsity Enterprises,2014
"Auburn National Bancorporation,Inc.""""",Director,"Edward L. Spencer,III""""",Director of AuburnBank,"Spencer,LLC""""",2014
"Auburn National Bancorporation,Inc.""""",Secretary and Treasurer,C. Wayne Alderman,Director of AuburnBank,"IntraMicron,Inc.""""",2014
"Auburn National Bancorporation,Inc.""""",Director,J. Tutt Barrett,Director of AuburnBank,"Barrett,Satterwhite""",and Hood
"Auburn National Bancorporation,Inc.""""",Director,J.E. Evans,Director of AuburnBank,"Evans Realty,Inc.""""",2014
"Auburn National Bancorporation,Inc.""""",Assistant Secretary and Assistant Treasurer,Anne May,Director of AuburnBank,"Machen,McChesney & Chastain""","LLP"",2014"""
"Auburn National Bancorporation,Inc.""""",Director of Auburn,Terry W. Andrus,Director of AuburnBank,CEO of East AL Medical Center,2014
"Auburn National Bancorporation,Inc.""""",Director of Auburn,David E. Housel,Director of AuburnBank,n/a,2014
"Auburn National Bancorporation,Inc.""""",n/a,Emil F. Wright,n/a,n/a,2014
"Auburn National Bancorporation,Inc.""""",Vice Chairman,Robert Dumas,"President,CEO & Director of AuburnBank""""",East Alabama Medical Center,2016
"Auburn National Bancorporation,Inc.""""",n/a,Terrell Bishop,SVP of AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,David Hedges,EVP & CFO of Auburnbank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,Kris W. Blackmon,VP & Chief Investment Officer AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,Gene Dulaney,SVP of AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,W. Thomas Johnson,SVP of AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,Marla L. Kickliter,SVP of Compliance/Internal Audit AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,Shannon S. O'Donnell,SVP of Credit Administration AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,Jerome B. Siegel,SVP & Chief Technology Officer AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""","President,CEO & Chairman""""","E.L. Spencer,Jr.""""","Chairman,Director of AuburnBank""""",Spencer Heating & Air,2016
"Auburn National Bancorporation,Inc.""""",n/a,C. Eddie Smith,SVP of AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,Robert Smith,SVP of AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,James Walker,SVP of AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",n/a,S. Mark Bridges,SVP of AuburnBank,None,2016
"Auburn National Bancorporation,Inc.""""",Director,"William F. Ham,Jr.""""",Director of AuburnBank,Varsity Enterprises,2016
"Auburn National Bancorporation,Inc.""""",Director,"Edward L. Spencer,III""""",Director of AuburnBank,"Spencer,LLC""""",2016
"Auburn National Bancorporation,Inc.""""",Secretary and Treasurer,C. Wayne Alderman,Director of AuburnBank,"IntraMicron,Inc.""""",2016
"Auburn National Bancorporation,Inc.""""",Director,J. Tutt Barrett,Director of AuburnBank,"Barrett,Satterwhite""",and Hood
"Auburn National Bancorporation,Inc.""""",Director,Anne May,Director of AuburnBank,"Machen & McChesney,LLP""""",2016
"Auburn National Bancorporation,Inc.""""",Director,Terry W. Andrus,Director of AuburnBank,East AL Medical Center,2016
"Auburn National Bancorporation,Inc.""""",Director,David E. Housel,Director of AuburnBank,Auburn Univ. Athletics Emeritus,2016
"Auburn National Bancorporation,Inc.""""",Director,Amy B. Murphy,Director of AuburnBank,"Murphy Cotton Co,Inc.""""",2016
"Auburn National Bancorporation,Inc.""""",Director,Dr. Patricia Wade,Director of AuburnBank,"CHF Clinc,Auburn Cardiovascular P.C.""""",2016
"Auburn National Bancorporation,Inc.""""",retired,Emil F. Wright,n/a,n/a,2016
"Auburn National Bancorporation,Inc.""""","President,CEO""""",Robert Dumas,"President,CEO & Director of AuburnBank""""","Director,East Alabama Medical Center""""",2017
"Auburn National Bancorporation,Inc.""""",n/a,Terrell Bishop,n/a,n/a,2017
"Auburn National Bancorporation,Inc.""""",EVP & CFO,David Hedges,EVP & CFO of Auburnbank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,Kris W. Blackmon,VP & Chief Investment Officer AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,Gene Dulaney,SVP of AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,W. Thomas Johnson,SVP of AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,Marla L. Kickliter,SVP of Compliance/Internal Audit AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,Shannon S. O'Donnell,SVP of Credit Administration AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,Jerome B. Siegel,SVP & Chief Technology Officer AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,C. Eddie Smith,SVP of AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,Robert Smith,SVP of AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,James Walker,SVP of AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,S. Mark Bridges,SVP of AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",n/a,Mike King,SVP of AuburnBank,n/a,2017
"Auburn National Bancorporation,Inc.""""",Director,"E.L. Spencer,Jr.""""",Director of AuburnBank,Spencer & Spencer,2017
"Auburn National Bancorporation,Inc.""""",Director,"William F. Ham,Jr.""""",Director of AuburnBank,Varsity Enterprises,2017
"Auburn National Bancorporation,Inc.""""",Director,"Edward L. Spencer,III""""",Director of AuburnBank,"Spencer,LLC""""",2017
"Auburn National Bancorporation,Inc.""""",Secretary and Treasurer,C. Wayne Alderman,Director of AuburnBank,"Director,IntraMicron""","Inc."",2017"""
"Auburn National Bancorporation,Inc.""""",Director,J. Tutt Barrett,Director of AuburnBank,"Member,Barrett""",Satterwhite
"Auburn National Bancorporation,Inc.""""",Assistant Secretary and Assistant Treasurer,Anne May,Director of AuburnBank,"Partner,Machen & McChesney""","LLP"",2017"""
"Auburn National Bancorporation,Inc.""""",Director,Terry W. Andrus,Director of AuburnBank,CEO of East AL Medical Center,2017
"Auburn National Bancorporation,Inc.""""",Director,David E. Housel,Director of AuburnBank,"Director of Athletics Emeritus,Auburn Univ.""""",2017
"Auburn National Bancorporation,Inc.""""",Director,Amy B. Murphy,Director of AuburnBank,"President,Murphy Cotton Co""","Inc."",2017"""
"Auburn National Bancorporation,Inc.""""",Director,Dr. Patricia Wade,Director of AuburnBank,"Director - CHF Clinc,Auburn Cardiovascular P.C.""""",2017
"Auburn National Bancorporation,Inc.""""",n/a,Emil F. Wright,n/a,n/a,2017
"Auburn National Bancorporation,Inc.""""","Chairman,President""","CEO"",Robert Dumas""","Chairman,President""","CEO of AuburnBank"",East Alabama Medical Center""",2018
"Auburn National Bancorporation,Inc.""""",n/a,Terrell Bishop,SVP of AuburnBank,n/a,2018
"Auburn National Bancorporation,Inc.""""",EVP & CFO,David Hedges,EVP & CFO of Auburnbank,n/a,2018
"Auburn National Bancorporation,Inc.""""",n/a,Kris W. Blackmon,VP & Chief Investment Officer AuburnBank,n/a,2018
"Auburn National Bancorporation,Inc.""""",n/a,Gene Dulaney,SVP of AuburnBank,n/a,2018
"Auburn National Bancorporation,Inc.""""",n/a,W. Thomas Johnson,SVP of AuburnBank,n/a,2018
"Auburn National Bancorporation,Inc.""""",n/a,Marla L. Kickliter,SVP of Compliance/Internal Audit AuburnBank,n/a,2018
"Auburn National Bancorporation,Inc.""""",n/a,Shannon S. O'Donnell,SVP of Credit Administration AuburnBank,n/a,2018
"Auburn National Bancorporation,Inc.""""",n/a,Jerome B. Siegel,SVP & Chief Technology Officer AuburnBank,n/a,2018
